ID,Response
56478,1
56479,1
56480,1
56481,1
56482,1
56483,0
56484,1
56485,1
56486,1
56487,1
56488,1
56489,0
56490,1
56491,0
56492,1
56493,0
56494,1
56495,1
56496,1
56497,1
56498,0
56499,0
56500,1
56501,1
56502,1
56503,1
56504,1
56505,1
56506,1
56507,0
56508,1
56509,1
56510,1
56511,1
56512,1
56513,1
56514,0
56515,0
56516,1
56517,1
56518,1
56519,0
56520,1
56521,0
56522,0
56523,1
56524,1
56525,1
56526,1
56527,1
56528,1
56529,1
56530,1
56531,1
56532,1
56533,1
56534,1
56535,1
56536,1
56537,1
56538,1
56539,1
56540,1
56541,1
56542,1
56543,1
56544,1
56545,1
56546,1
56547,0
56548,1
56549,0
56550,1
56551,1
56552,1
56553,1
56554,1
56555,1
56556,1
56557,1
56558,1
56559,1
56560,1
56561,1
56562,1
56563,1
56564,1
56565,1
56566,0
56567,1
56568,1
56569,1
56570,1
56571,1
56572,1
56573,0
56574,1
56575,1
56576,1
56577,1
56578,1
56579,1
56580,1
56581,0
56582,1
56583,1
56584,1
56585,1
56586,1
56587,1
56588,1
56589,1
56590,0
56591,1
56592,1
56593,1
56594,1
56595,1
56596,1
56597,0
56598,1
56599,1
56600,1
56601,1
56602,1
56603,1
56604,1
56605,1
56606,1
56607,0
56608,1
56609,1
56610,1
56611,1
56612,1
56613,1
56614,1
56615,1
56616,1
56617,1
56618,1
56619,1
56620,1
56621,0
56622,1
56623,1
56624,1
56625,0
56626,1
56627,1
56628,1
56629,0
56630,1
56631,1
56632,1
56633,1
56634,1
56635,1
56636,1
56637,1
56638,1
56639,1
56640,1
56641,1
56642,1
56643,1
56644,1
56645,1
56646,0
56647,1
56648,1
56649,1
56650,1
56651,1
56652,0
56653,1
56654,1
56655,1
56656,1
56657,0
56658,1
56659,1
56660,1
56661,1
56662,1
56663,1
56664,1
56665,1
56666,1
56667,1
56668,1
56669,1
56670,1
56671,1
56672,0
56673,1
56674,1
56675,1
56676,1
56677,1
56678,1
56679,1
56680,1
56681,1
56682,1
56683,1
56684,1
56685,1
56686,1
56687,1
56688,1
56689,1
56690,1
56691,1
56692,1
56693,1
56694,1
56695,1
56696,1
56697,1
56698,1
56699,1
56700,1
56701,1
56702,1
56703,1
56704,1
56705,1
56706,0
56707,0
56708,1
56709,1
56710,1
56711,1
56712,0
56713,1
56714,1
56715,1
56716,1
56717,1
56718,1
56719,1
56720,1
56721,1
56722,1
56723,1
56724,1
56725,1
56726,1
56727,1
56728,0
56729,0
56730,1
56731,1
56732,0
56733,0
56734,1
56735,0
56736,0
56737,1
56738,1
56739,1
56740,1
56741,1
56742,1
56743,0
56744,1
56745,1
56746,0
56747,1
56748,1
56749,1
56750,1
56751,1
56752,1
56753,1
56754,1
56755,1
56756,1
56757,1
56758,1
56759,1
56760,1
56761,1
56762,0
56763,0
56764,1
56765,1
56766,1
56767,1
56768,1
56769,1
56770,1
56771,1
56772,1
56773,1
56774,0
56775,0
56776,1
56777,1
56778,1
56779,1
56780,1
56781,0
56782,0
56783,1
56784,1
56785,1
56786,1
56787,1
56788,0
56789,1
56790,1
56791,1
56792,1
56793,0
56794,0
56795,1
56796,1
56797,1
56798,1
56799,1
56800,1
56801,1
56802,0
56803,1
56804,1
56805,1
56806,1
56807,1
56808,1
56809,1
56810,1
56811,1
56812,1
56813,0
56814,1
56815,1
56816,1
56817,1
56818,1
56819,1
56820,1
56821,1
56822,1
56823,1
56824,1
56825,1
56826,1
56827,1
56828,1
56829,0
56830,1
56831,0
56832,1
56833,1
56834,1
56835,1
56836,1
56837,0
56838,1
56839,1
56840,1
56841,1
56842,1
56843,1
56844,1
56845,0
56846,1
56847,1
56848,0
56849,1
56850,1
56851,1
56852,1
56853,1
56854,1
56855,1
56856,1
56857,1
56858,1
56859,1
56860,1
56861,1
56862,1
56863,1
56864,1
56865,1
56866,1
56867,1
56868,1
56869,1
56870,1
56871,1
56872,1
56873,1
56874,1
56875,1
56876,1
56877,1
56878,1
56879,1
56880,1
56881,1
56882,1
56883,1
56884,1
56885,1
56886,1
56887,1
56888,0
56889,1
56890,1
56891,1
56892,1
56893,1
56894,0
56895,1
56896,1
56897,1
56898,0
56899,0
56900,1
56901,1
56902,1
56903,0
56904,1
56905,1
56906,1
56907,1
56908,1
56909,1
56910,0
56911,1
56912,1
56913,1
56914,1
56915,1
56916,1
56917,0
56918,1
56919,1
56920,1
56921,0
56922,1
56923,0
56924,0
56925,0
56926,1
56927,0
56928,0
56929,1
56930,1
56931,1
56932,0
56933,1
56934,1
56935,1
56936,1
56937,1
56938,1
56939,1
56940,1
56941,1
56942,1
56943,1
56944,1
56945,1
56946,1
56947,1
56948,1
56949,1
56950,1
56951,1
56952,1
56953,1
56954,1
56955,1
56956,1
56957,1
56958,0
56959,1
56960,1
56961,1
56962,1
56963,1
56964,1
56965,1
56966,1
56967,1
56968,1
56969,1
56970,1
56971,1
56972,1
56973,0
56974,0
56975,1
56976,0
56977,1
56978,1
56979,1
56980,1
56981,1
56982,1
56983,1
56984,1
56985,1
56986,1
56987,1
56988,0
56989,0
56990,1
56991,1
56992,1
56993,1
56994,0
56995,1
56996,1
56997,1
56998,0
56999,0
57000,0
57001,1
57002,1
57003,1
57004,0
57005,1
57006,1
57007,0
57008,0
57009,1
57010,0
57011,1
57012,0
57013,1
57014,1
57015,0
57016,0
57017,1
57018,1
57019,1
57020,1
57021,1
57022,0
57023,1
57024,1
57025,1
57026,1
57027,1
57028,1
57029,1
57030,0
57031,1
57032,1
57033,1
57034,1
57035,1
57036,1
57037,1
57038,0
57039,1
57040,1
57041,1
57042,1
57043,1
57044,1
57045,1
57046,1
57047,1
57048,0
57049,1
57050,0
57051,1
57052,0
57053,1
57054,1
57055,1
57056,1
57057,1
57058,1
57059,1
57060,1
57061,1
57062,0
57063,0
57064,1
57065,0
57066,1
57067,1
57068,1
57069,1
57070,1
57071,1
57072,1
57073,1
57074,1
57075,1
57076,1
57077,0
57078,1
57079,1
57080,1
57081,1
57082,1
57083,0
57084,1
57085,1
57086,1
57087,1
57088,1
57089,1
57090,1
57091,1
57092,1
57093,1
57094,1
57095,1
57096,1
57097,0
57098,1
57099,1
57100,1
57101,1
57102,1
57103,1
57104,1
57105,1
57106,1
57107,1
57108,0
57109,1
57110,1
57111,0
57112,0
57113,1
57114,1
57115,1
57116,1
57117,0
57118,1
57119,1
57120,1
57121,1
57122,1
57123,1
57124,1
57125,1
57126,1
57127,1
57128,1
57129,0
57130,1
57131,1
57132,1
57133,0
57134,0
57135,1
57136,1
57137,1
57138,1
57139,0
57140,1
57141,1
57142,1
57143,1
57144,1
57145,1
57146,1
57147,1
57148,0
57149,1
57150,1
57151,1
57152,1
57153,1
57154,1
57155,1
57156,1
57157,0
57158,1
57159,0
57160,1
57161,1
57162,1
57163,1
57164,0
57165,0
57166,1
57167,1
57168,1
57169,1
57170,1
57171,1
57172,0
57173,1
57174,1
57175,0
57176,1
57177,1
57178,1
57179,1
57180,0
57181,0
57182,1
57183,1
57184,1
57185,1
57186,1
57187,1
57188,1
57189,1
57190,0
57191,1
57192,1
57193,1
57194,0
57195,1
57196,1
57197,1
57198,1
57199,1
57200,1
57201,1
57202,1
57203,1
57204,1
57205,0
57206,1
57207,1
57208,1
57209,1
57210,1
57211,1
57212,1
57213,1
57214,1
57215,1
57216,1
57217,1
57218,0
57219,1
57220,0
57221,1
57222,1
57223,1
57224,1
57225,0
57226,1
57227,1
57228,1
57229,1
57230,1
57231,1
57232,1
57233,1
57234,1
57235,1
57236,1
57237,0
57238,0
57239,1
57240,1
57241,1
57242,1
57243,1
57244,0
57245,1
57246,1
57247,1
57248,1
57249,1
57250,1
57251,1
57252,1
57253,0
57254,1
57255,1
57256,1
57257,1
57258,0
57259,1
57260,1
57261,1
57262,1
57263,1
57264,1
57265,1
57266,1
57267,1
57268,1
57269,1
57270,1
57271,1
57272,0
57273,1
57274,0
57275,1
57276,1
57277,1
57278,1
57279,1
57280,1
57281,1
57282,1
57283,1
57284,1
57285,1
57286,0
57287,1
57288,1
57289,1
57290,1
57291,1
57292,1
57293,1
57294,1
57295,1
57296,0
57297,1
57298,1
57299,0
57300,1
57301,1
57302,0
57303,1
57304,1
57305,1
57306,1
57307,1
57308,1
57309,0
57310,1
57311,1
57312,0
57313,0
57314,1
57315,0
57316,1
57317,1
57318,1
57319,1
57320,1
57321,1
57322,1
57323,1
57324,1
57325,1
57326,1
57327,1
57328,1
57329,1
57330,1
57331,1
57332,1
57333,1
57334,1
57335,1
57336,1
57337,1
57338,1
57339,1
57340,1
57341,1
57342,1
57343,1
57344,1
57345,1
57346,1
57347,1
57348,1
57349,0
57350,1
57351,0
57352,0
57353,1
57354,1
57355,1
57356,1
57357,1
57358,0
57359,1
57360,1
57361,1
57362,1
57363,1
57364,1
57365,1
57366,1
57367,1
57368,1
57369,1
57370,1
57371,1
57372,1
57373,1
57374,1
57375,1
57376,1
57377,1
57378,0
57379,1
57380,1
57381,1
57382,1
57383,0
57384,1
57385,0
57386,1
57387,1
57388,1
57389,0
57390,1
57391,1
57392,1
57393,1
57394,1
57395,0
57396,1
57397,0
57398,1
57399,1
57400,1
57401,1
57402,1
57403,1
57404,1
57405,1
57406,1
57407,1
57408,1
57409,1
57410,1
57411,1
57412,1
57413,1
57414,1
57415,1
57416,1
57417,1
57418,1
57419,1
57420,1
57421,1
57422,1
57423,1
57424,1
57425,1
57426,1
57427,1
57428,1
57429,0
57430,1
57431,1
57432,1
57433,1
57434,1
57435,1
57436,1
57437,1
57438,1
57439,1
57440,1
57441,1
57442,1
57443,1
57444,0
57445,1
57446,1
57447,1
57448,0
57449,1
57450,1
57451,1
57452,1
57453,1
57454,1
57455,1
57456,1
57457,0
57458,0
57459,1
57460,1
57461,0
57462,1
57463,1
57464,1
57465,1
57466,1
57467,1
57468,0
57469,0
57470,1
57471,1
57472,1
57473,1
57474,1
57475,1
57476,0
57477,1
57478,1
57479,1
57480,1
57481,0
57482,0
57483,1
57484,1
57485,1
57486,1
57487,1
57488,1
57489,0
57490,1
57491,1
57492,1
57493,1
57494,1
57495,1
57496,1
57497,1
57498,1
57499,1
57500,1
57501,1
57502,1
57503,1
57504,0
57505,1
57506,1
57507,1
57508,1
57509,1
57510,0
57511,1
57512,1
57513,1
57514,1
57515,1
57516,1
57517,1
57518,1
57519,1
57520,1
57521,1
57522,1
57523,1
57524,1
57525,0
57526,1
57527,1
57528,1
57529,0
57530,1
57531,1
57532,0
57533,1
57534,1
57535,1
57536,1
57537,1
57538,1
57539,1
57540,1
57541,0
57542,1
57543,1
57544,0
57545,1
57546,1
57547,0
57548,1
57549,1
57550,1
57551,1
57552,1
57553,1
57554,1
57555,1
57556,0
57557,1
57558,0
57559,1
57560,1
57561,1
57562,1
57563,1
57564,1
57565,1
57566,0
57567,1
57568,1
57569,1
57570,1
57571,0
57572,1
57573,1
57574,1
57575,1
57576,1
57577,1
57578,0
57579,1
57580,1
57581,1
57582,1
57583,1
57584,1
57585,1
57586,1
57587,1
57588,1
57589,1
57590,1
57591,1
57592,1
57593,1
57594,1
57595,1
57596,1
57597,0
57598,1
57599,1
57600,1
57601,1
57602,1
57603,1
57604,0
57605,1
57606,1
57607,1
57608,1
57609,1
57610,1
57611,1
57612,1
57613,1
57614,1
57615,1
57616,1
57617,1
57618,0
57619,1
57620,0
57621,0
57622,1
57623,1
57624,0
57625,1
57626,1
57627,1
57628,0
57629,1
57630,1
57631,1
57632,1
57633,1
57634,1
57635,1
57636,1
57637,0
57638,1
57639,1
57640,1
57641,1
57642,1
57643,1
57644,1
57645,0
57646,1
57647,1
57648,1
57649,1
57650,0
57651,1
57652,1
57653,0
57654,1
57655,1
57656,1
57657,1
57658,1
57659,1
57660,1
57661,0
57662,1
57663,1
57664,1
57665,1
57666,1
57667,1
57668,1
57669,1
57670,1
57671,1
57672,1
57673,1
57674,1
57675,1
57676,1
57677,0
57678,1
57679,1
57680,0
57681,1
57682,1
57683,1
57684,0
57685,1
57686,1
57687,1
57688,1
57689,1
57690,1
57691,1
57692,1
57693,1
57694,1
57695,1
57696,1
57697,1
57698,1
57699,1
57700,0
57701,1
57702,1
57703,0
57704,0
57705,1
57706,1
57707,1
57708,0
57709,0
57710,1
57711,0
57712,1
57713,1
57714,1
57715,1
57716,0
57717,1
57718,1
57719,1
57720,1
57721,1
57722,0
57723,1
57724,1
57725,1
57726,1
57727,1
57728,1
57729,1
57730,0
57731,1
57732,1
57733,1
57734,1
57735,0
57736,1
57737,1
57738,1
57739,1
57740,1
57741,1
57742,1
57743,1
57744,0
57745,1
57746,1
57747,1
57748,1
57749,0
57750,1
57751,1
57752,1
57753,0
57754,1
57755,1
57756,1
57757,1
57758,1
57759,0
57760,1
57761,1
57762,1
57763,0
57764,1
57765,1
57766,1
57767,0
57768,1
57769,1
57770,1
57771,1
57772,1
57773,1
57774,1
57775,1
57776,1
57777,1
57778,1
57779,1
57780,0
57781,1
57782,1
57783,1
57784,1
57785,0
57786,1
57787,1
57788,1
57789,1
57790,1
57791,1
57792,0
57793,1
57794,1
57795,1
57796,1
57797,1
57798,1
57799,1
57800,1
57801,1
57802,1
57803,1
57804,1
57805,1
57806,1
57807,1
57808,1
57809,1
57810,1
57811,0
57812,1
57813,1
57814,0
57815,1
57816,1
57817,0
57818,1
57819,1
57820,1
57821,1
57822,1
57823,1
57824,1
57825,1
57826,0
57827,1
57828,1
57829,1
57830,0
57831,1
57832,1
57833,1
57834,0
57835,0
57836,1
57837,1
57838,0
57839,1
57840,1
57841,1
57842,1
57843,1
57844,1
57845,1
57846,1
57847,1
57848,1
57849,1
57850,1
57851,1
57852,1
57853,1
57854,1
57855,1
57856,1
57857,1
57858,1
57859,0
57860,1
57861,1
57862,1
57863,1
57864,1
57865,1
57866,1
57867,0
57868,0
57869,1
57870,1
57871,1
57872,1
57873,1
57874,1
57875,1
57876,1
57877,1
57878,1
57879,1
57880,1
57881,1
57882,1
57883,1
57884,1
57885,0
57886,1
57887,1
57888,1
57889,1
57890,1
57891,0
57892,1
57893,1
57894,1
57895,1
57896,1
57897,1
57898,1
57899,1
57900,0
57901,1
57902,1
57903,1
57904,1
57905,0
57906,1
57907,1
57908,1
57909,1
57910,0
57911,1
57912,0
57913,1
57914,1
57915,0
57916,0
57917,0
57918,1
57919,0
57920,1
57921,1
57922,1
57923,1
57924,1
57925,1
57926,1
57927,1
57928,1
57929,1
57930,1
57931,1
57932,1
57933,0
57934,1
57935,1
57936,1
57937,1
57938,1
57939,1
57940,1
57941,1
57942,0
57943,1
57944,1
57945,1
57946,1
57947,0
57948,1
57949,1
57950,1
57951,1
57952,1
57953,1
57954,1
57955,1
57956,1
57957,1
57958,1
57959,1
57960,1
57961,1
57962,1
57963,1
57964,1
57965,1
57966,1
57967,1
57968,1
57969,1
57970,1
57971,1
57972,0
57973,1
57974,1
57975,0
57976,1
57977,1
57978,1
57979,1
57980,1
57981,1
57982,1
57983,1
57984,0
57985,1
57986,0
57987,1
57988,1
57989,1
57990,1
57991,1
57992,1
57993,1
57994,1
57995,0
57996,1
57997,1
57998,1
57999,1
58000,1
58001,1
58002,1
58003,1
58004,1
58005,1
58006,1
58007,0
58008,1
58009,1
58010,0
58011,1
58012,1
58013,1
58014,1
58015,1
58016,1
58017,1
58018,1
58019,1
58020,1
58021,1
58022,1
58023,0
58024,1
58025,1
58026,1
58027,1
58028,1
58029,0
58030,1
58031,1
58032,1
58033,1
58034,1
58035,0
58036,1
58037,0
58038,1
58039,0
58040,1
58041,0
58042,1
58043,1
58044,1
58045,1
58046,1
58047,1
58048,1
58049,1
58050,1
58051,0
58052,1
58053,1
58054,1
58055,1
58056,1
58057,1
58058,1
58059,1
58060,1
58061,1
58062,1
58063,1
58064,1
58065,1
58066,1
58067,1
58068,1
58069,0
58070,1
58071,1
58072,1
58073,0
58074,1
58075,1
58076,1
58077,1
58078,1
58079,1
58080,1
58081,0
58082,0
58083,1
58084,1
58085,1
58086,1
58087,1
58088,1
58089,1
58090,1
58091,1
58092,1
58093,0
58094,1
58095,1
58096,1
58097,1
58098,1
58099,1
58100,1
58101,1
58102,1
58103,1
58104,1
58105,1
58106,0
58107,0
58108,1
58109,1
58110,0
58111,1
58112,1
58113,1
58114,1
58115,1
58116,1
58117,1
58118,1
58119,1
58120,0
58121,1
58122,1
58123,1
58124,1
58125,1
58126,1
58127,1
58128,1
58129,0
58130,1
58131,0
58132,1
58133,1
58134,1
58135,1
58136,1
58137,1
58138,1
58139,1
58140,0
58141,1
58142,1
58143,1
58144,1
58145,1
58146,1
58147,1
58148,1
58149,0
58150,1
58151,1
58152,1
58153,0
58154,1
58155,1
58156,1
58157,1
58158,1
58159,1
58160,1
58161,1
58162,1
58163,1
58164,0
58165,1
58166,1
58167,0
58168,1
58169,1
58170,0
58171,1
58172,1
58173,1
58174,1
58175,1
58176,1
58177,1
58178,1
58179,1
58180,1
58181,1
58182,1
58183,1
58184,1
58185,1
58186,1
58187,1
58188,0
58189,1
58190,1
58191,1
58192,1
58193,1
58194,1
58195,1
58196,1
58197,1
58198,1
58199,1
58200,1
58201,1
58202,1
58203,1
58204,1
58205,1
58206,1
58207,1
58208,0
58209,1
58210,1
58211,1
58212,0
58213,1
58214,1
58215,1
58216,1
58217,1
58218,0
58219,0
58220,1
58221,0
58222,1
58223,1
58224,1
58225,1
58226,1
58227,1
58228,1
58229,1
58230,1
58231,1
58232,1
58233,1
58234,0
58235,1
58236,0
58237,1
58238,1
58239,1
58240,1
58241,1
58242,1
58243,1
58244,1
58245,1
58246,1
58247,1
58248,1
58249,1
58250,1
58251,1
58252,1
58253,0
58254,1
58255,0
58256,1
58257,1
58258,1
58259,1
58260,1
58261,1
58262,1
58263,1
58264,1
58265,1
58266,1
58267,0
58268,1
58269,0
58270,1
58271,1
58272,0
58273,1
58274,1
58275,1
58276,1
58277,1
58278,1
58279,1
58280,1
58281,1
58282,1
58283,1
58284,0
58285,1
58286,1
58287,1
58288,1
58289,1
58290,1
58291,1
58292,1
58293,1
58294,1
58295,1
58296,1
58297,1
58298,1
58299,1
58300,1
58301,1
58302,1
58303,1
58304,1
58305,1
58306,0
58307,1
58308,1
58309,1
58310,0
58311,1
58312,1
58313,1
58314,0
58315,1
58316,1
58317,0
58318,0
58319,1
58320,1
58321,1
58322,1
58323,1
58324,1
58325,1
58326,1
58327,0
58328,1
58329,1
58330,1
58331,1
58332,1
58333,1
58334,1
58335,1
58336,1
58337,0
58338,1
58339,1
58340,1
58341,0
58342,1
58343,1
58344,1
58345,0
58346,1
58347,1
58348,1
58349,1
58350,1
58351,0
58352,1
58353,1
58354,1
58355,1
58356,0
58357,1
58358,1
58359,1
58360,1
58361,1
58362,1
58363,1
58364,1
58365,0
58366,1
58367,1
58368,1
58369,1
58370,1
58371,1
58372,1
58373,0
58374,1
58375,1
58376,1
58377,1
58378,1
58379,1
58380,1
58381,1
58382,1
58383,1
58384,1
58385,0
58386,1
58387,1
58388,1
58389,1
58390,1
58391,1
58392,1
58393,0
58394,1
58395,1
58396,1
58397,1
58398,0
58399,1
58400,1
58401,0
58402,1
58403,1
58404,1
58405,1
58406,1
58407,1
58408,1
58409,1
58410,1
58411,1
58412,1
58413,1
58414,0
58415,0
58416,1
58417,0
58418,1
58419,1
58420,1
58421,1
58422,1
58423,1
58424,1
58425,1
58426,1
58427,1
58428,1
58429,1
58430,1
58431,1
58432,1
58433,1
58434,1
58435,1
58436,1
58437,1
58438,0
58439,0
58440,1
58441,0
58442,1
58443,1
58444,1
58445,0
58446,0
58447,1
58448,1
58449,1
58450,1
58451,0
58452,1
58453,1
58454,0
58455,1
58456,1
58457,1
58458,1
58459,1
58460,1
58461,1
58462,1
58463,0
58464,0
58465,1
58466,0
58467,1
58468,1
58469,1
58470,1
58471,1
58472,1
58473,1
58474,1
58475,1
58476,0
58477,1
58478,0
58479,1
58480,1
58481,1
58482,1
58483,1
58484,0
58485,1
58486,1
58487,1
58488,1
58489,1
58490,1
58491,1
58492,1
58493,1
58494,1
58495,1
58496,1
58497,1
58498,1
58499,1
58500,1
58501,1
58502,0
58503,1
58504,0
58505,1
58506,1
58507,1
58508,1
58509,0
58510,1
58511,0
58512,1
58513,0
58514,1
58515,1
58516,1
58517,0
58518,1
58519,1
58520,0
58521,1
58522,1
58523,1
58524,1
58525,1
58526,1
58527,1
58528,1
58529,1
58530,1
58531,1
58532,0
58533,1
58534,1
58535,1
58536,1
58537,1
58538,1
58539,1
58540,1
58541,1
58542,1
58543,0
58544,1
58545,1
58546,0
58547,1
58548,0
58549,1
58550,1
58551,1
58552,0
58553,1
58554,1
58555,1
58556,1
58557,1
58558,1
58559,1
58560,0
58561,1
58562,1
58563,1
58564,1
58565,1
58566,1
58567,1
58568,1
58569,1
58570,1
58571,1
58572,0
58573,1
58574,1
58575,1
58576,1
58577,0
58578,1
58579,1
58580,1
58581,1
58582,1
58583,1
58584,1
58585,1
58586,1
58587,0
58588,0
58589,0
58590,1
58591,1
58592,0
58593,1
58594,0
58595,1
58596,1
58597,1
58598,0
58599,1
58600,1
58601,0
58602,1
58603,1
58604,1
58605,1
58606,1
58607,1
58608,1
58609,1
58610,1
58611,1
58612,1
58613,1
58614,1
58615,0
58616,1
58617,1
58618,0
58619,1
58620,1
58621,1
58622,1
58623,1
58624,1
58625,1
58626,1
58627,0
58628,1
58629,1
58630,1
58631,1
58632,1
58633,1
58634,1
58635,1
58636,1
58637,1
58638,1
58639,1
58640,1
58641,1
58642,1
58643,1
58644,1
58645,1
58646,1
58647,1
58648,1
58649,0
58650,1
58651,0
58652,0
58653,0
58654,1
58655,1
58656,1
58657,1
58658,1
58659,1
58660,1
58661,1
58662,1
58663,1
58664,1
58665,0
58666,1
58667,0
58668,1
58669,1
58670,1
58671,1
58672,1
58673,1
58674,1
58675,0
58676,1
58677,1
58678,1
58679,1
58680,1
58681,1
58682,1
58683,1
58684,1
58685,1
58686,1
58687,1
58688,1
58689,1
58690,1
58691,1
58692,1
58693,1
58694,1
58695,0
58696,0
58697,1
58698,1
58699,1
58700,1
58701,1
58702,0
58703,1
58704,1
58705,1
58706,1
58707,0
58708,0
58709,1
58710,1
58711,1
58712,1
58713,1
58714,1
58715,1
58716,0
58717,1
58718,1
58719,1
58720,1
58721,1
58722,1
58723,1
58724,1
58725,1
58726,1
58727,1
58728,1
58729,1
58730,1
58731,1
58732,1
58733,1
58734,0
58735,1
58736,1
58737,0
58738,0
58739,1
58740,1
58741,1
58742,1
58743,1
58744,1
58745,0
58746,1
58747,1
58748,0
58749,1
58750,1
58751,1
58752,1
58753,0
58754,1
58755,1
58756,1
58757,1
58758,1
58759,0
58760,0
58761,0
58762,1
58763,0
58764,1
58765,1
58766,1
58767,1
58768,1
58769,1
58770,1
58771,1
58772,0
58773,1
58774,0
58775,1
58776,1
58777,1
58778,1
58779,1
58780,1
58781,1
58782,1
58783,1
58784,1
58785,1
58786,0
58787,0
58788,1
58789,1
58790,1
58791,1
58792,0
58793,1
58794,1
58795,1
58796,1
58797,1
58798,1
58799,1
58800,1
58801,1
58802,1
58803,1
58804,1
58805,1
58806,1
58807,1
58808,1
58809,1
58810,1
58811,1
58812,0
58813,1
58814,1
58815,1
58816,1
58817,1
58818,1
58819,1
58820,1
58821,1
58822,0
58823,1
58824,1
58825,1
58826,1
58827,1
58828,1
58829,1
58830,1
58831,1
58832,1
58833,1
58834,0
58835,1
58836,1
58837,0
58838,1
58839,1
58840,1
58841,1
58842,1
58843,1
58844,1
58845,1
58846,0
58847,1
58848,1
58849,1
58850,0
58851,1
58852,1
58853,1
58854,1
58855,1
58856,1
58857,1
58858,1
58859,1
58860,1
58861,1
58862,1
58863,1
58864,1
58865,1
58866,1
58867,1
58868,1
58869,1
58870,1
58871,1
58872,1
58873,1
58874,1
58875,1
58876,1
58877,0
58878,0
58879,1
58880,1
58881,1
58882,1
58883,1
58884,0
58885,0
58886,1
58887,1
58888,1
58889,1
58890,1
58891,1
58892,1
58893,1
58894,1
58895,0
58896,1
58897,1
58898,1
58899,1
58900,1
58901,0
58902,1
58903,1
58904,1
58905,1
58906,1
58907,1
58908,1
58909,1
58910,1
58911,1
58912,1
58913,1
58914,1
58915,0
58916,1
58917,1
58918,0
58919,1
58920,1
58921,1
58922,1
58923,1
58924,1
58925,1
58926,0
58927,1
58928,0
58929,1
58930,1
58931,1
58932,0
58933,1
58934,1
58935,1
58936,1
58937,0
58938,0
58939,1
58940,0
58941,1
58942,0
58943,1
58944,1
58945,0
58946,1
58947,1
58948,1
58949,1
58950,1
58951,1
58952,1
58953,1
58954,1
58955,0
58956,1
58957,1
58958,0
58959,1
58960,1
58961,1
58962,1
58963,1
58964,1
58965,1
58966,1
58967,0
58968,0
58969,1
58970,1
58971,1
58972,0
58973,0
58974,1
58975,1
58976,1
58977,0
58978,1
58979,1
58980,1
58981,1
58982,1
58983,1
58984,1
58985,0
58986,1
58987,1
58988,1
58989,1
58990,0
58991,0
58992,1
58993,0
58994,1
58995,1
58996,1
58997,1
58998,1
58999,1
59000,0
59001,1
59002,0
59003,1
59004,0
59005,1
59006,0
59007,0
59008,1
59009,1
59010,0
59011,0
59012,1
59013,1
59014,1
59015,1
59016,1
59017,1
59018,1
59019,1
59020,1
59021,1
59022,1
59023,1
59024,0
59025,1
59026,1
59027,1
59028,0
59029,1
59030,0
59031,1
59032,1
59033,1
59034,1
59035,0
59036,1
59037,1
59038,1
59039,1
59040,1
59041,1
59042,0
59043,1
59044,1
59045,0
59046,1
59047,1
59048,1
59049,1
59050,1
59051,1
59052,1
59053,1
59054,1
59055,1
59056,1
59057,1
59058,1
59059,0
59060,1
59061,1
59062,1
59063,1
59064,1
59065,0
59066,0
59067,1
59068,1
59069,0
59070,1
59071,1
59072,1
59073,0
59074,1
59075,1
59076,1
59077,1
59078,1
59079,1
59080,1
59081,1
59082,1
59083,1
59084,1
59085,1
59086,1
59087,1
59088,1
59089,1
59090,1
59091,1
59092,1
59093,1
59094,1
59095,1
59096,1
59097,0
59098,1
59099,0
59100,0
59101,1
59102,1
59103,1
59104,1
59105,1
59106,1
59107,1
59108,1
59109,0
59110,1
59111,1
59112,1
59113,0
59114,1
59115,1
59116,1
59117,1
59118,1
59119,1
59120,1
59121,1
59122,1
59123,0
59124,1
59125,1
59126,1
59127,1
59128,1
59129,1
59130,1
59131,0
59132,0
59133,1
59134,1
59135,0
59136,1
59137,0
59138,1
59139,1
59140,1
59141,1
59142,0
59143,1
59144,0
59145,1
59146,1
59147,0
59148,1
59149,1
59150,1
59151,1
59152,1
59153,1
59154,1
59155,1
59156,1
59157,1
59158,1
59159,1
59160,1
59161,0
59162,1
59163,1
59164,1
59165,1
59166,1
59167,0
59168,1
59169,1
59170,1
59171,0
59172,1
59173,1
59174,1
59175,1
59176,1
59177,1
59178,0
59179,1
59180,1
59181,0
59182,1
59183,1
59184,1
59185,1
59186,0
59187,1
59188,1
59189,1
59190,1
59191,1
59192,1
59193,1
59194,1
59195,1
59196,1
59197,1
59198,1
59199,1
59200,1
59201,0
59202,1
59203,0
59204,1
59205,1
59206,0
59207,1
59208,0
59209,1
59210,0
59211,1
59212,1
59213,1
59214,1
59215,1
59216,1
59217,1
59218,0
59219,1
59220,1
59221,1
59222,1
59223,1
59224,1
59225,1
59226,1
59227,1
59228,1
59229,1
59230,1
59231,1
59232,1
59233,1
59234,1
59235,1
59236,0
59237,1
59238,1
59239,1
59240,1
59241,0
59242,0
59243,1
59244,0
59245,0
59246,1
59247,0
59248,1
59249,1
59250,0
59251,1
59252,1
59253,1
59254,1
59255,1
59256,1
59257,1
59258,1
59259,1
59260,1
59261,1
59262,0
59263,1
59264,1
59265,1
59266,1
59267,1
59268,0
59269,1
59270,0
59271,1
59272,1
59273,1
59274,1
59275,1
